hurst,theta,z_score,macd_z,rsi,dist_vwap,adx,vol_z,volatility,atr,hour,pnl,target
0.3998296335792878,29.53246749410829,-2.4326834347359934,-0.5851017019958532,38.9937106918241,-0.0009262974952438,0.0,1.9421196836533419,0.2400396087416837,0.2031928571428624,4,22.815943653770887,1
0.2920401478435707,48.66688400886071,2.2506668069722116,1.3414420838066374,65.59139784946231,0.0031142558728979,0.0,-0.08831747380069307,0.1483896753379251,0.0764285714285709,4,9.256640377428312,1
0.2749615127592909,42.96258485570998,2.722326359946024,1.4519939191355555,70.83333333333469,0.0034503349324825,0.0,0.23708125859749582,0.1437134150164622,0.077142857142856,4,39.807619620442665,1
0.2547277182315904,36.74243403811375,2.441587090534704,1.4649521532694496,70.83333333333469,0.0031671311171703,0.0,0.5164682981083459,0.1452580900402058,0.077142857142856,4,23.50729125014368,1
0.241529237926708,35.33786153753822,2.445284564886231,1.435366530340925,68.81720430107751,0.0030971132243328,0.0,-0.864239517497068,0.1446086625345033,0.0749999999999987,4,23.047720758364562,1
0.2328016922333044,33.15026337628824,2.3608281296787137,1.383393052679775,73.56321839080746,0.0030687878176597,0.0,-0.27496816470420465,0.1425460753730171,0.0764285714285689,4,23.140649173480142,1
0.2262521387553957,31.363042075095013,3.3541025272466674,1.4569629513484526,80.61224489796099,0.0038347442926772,0.0,1.4681058297053566,0.1443364907029134,0.0835714285714236,4,36.32238312580682,1
0.2210844228496046,24.05473888445072,2.4037957634825053,1.4237841363407568,70.23809523809572,0.0034844461536167,0.0,-1.0959049875565265,0.1287588855475139,0.0735714285714225,4,19.907905398764683,1
0.2116459355063967,26.51744362418217,2.5665499632711533,1.4049643978236417,69.87951807229098,0.0036655230568306,0.0,0.22690938121288282,0.1261270265152125,0.0764285714285668,4,22.5166546151371,1
0.1869213339719973,29.06191330356641,2.4004933961564645,1.207515374230263,69.47368421052587,0.0035214955408759,0.0,-0.3620166891536197,0.1372656816349955,0.0857142857142828,4,22.099286087076393,1
0.1709000488974878,5.069416279800923,-2.6137524130966456,0.6582989523993555,68.96551724137953,0.0040084317735313,0.0,0.8755676587378344,0.1252899213917678,0.0921428571428525,5,8.74755817205255,1
0.2801649192944715,61.23838714947341,-2.071248094745957,-2.772552626623023,20.312500000002373,0.001049851573577,0.0,0.9096897009346339,0.1559606105264472,0.0792857142857152,5,68.77831091078849,1
0.3781226364947311,57.1570337776618,-2.4992954178901865,-2.245681149106704,16.438356164383777,0.0003006862544823,0.0,2.0431428373326783,0.1562221746355825,0.0814285714285704,5,14.426759189450422,1
0.3946022538722207,48.1555959780261,-2.0733636365294337,-2.247922390599249,17.808219178081828,0.0003550640362546,0.0,-0.48941466755090834,0.1557657422268768,0.077142857142856,5,12.724961187122062,1
0.3618359830493244,29.252495180453607,-2.0648116650698563,-0.337385073442684,28.12500000000236,-1.057989082302762e-05,0.0,2.768537306406493,0.1198379074975287,0.0600000000000022,6,19.009779737147937,1
0.3657295552565588,23.26793209752241,-2.35545724901262,-0.4682791857108695,26.47058823529683,-0.0002852717545909,0.0,1.7281437764223397,0.1066312277041984,0.0571428571428599,6,22.088042122496176,1
0.3774926337232721,20.042212692203265,-2.063943291131175,-0.5595842584440802,27.272727272729227,-0.0002837137812922,0.0,0.12348495928411637,0.1065509033292716,0.0585714285714321,6,22.11554701254954,1
0.440710874413888,29.691283407590948,-2.012345673213697,-0.7940307165385831,33.333333333334835,-0.000829246633862,0.0,0.7292606754863834,0.1116889626419362,0.0635714285714336,6,8.209845194765819,1
0.3057987344243656,46.50389537428877,2.170207163802938,2.472220586761466,89.02439024389923,0.0023993618510815,0.0,1.0135940899312208,0.1730516102205327,0.09571428571429,7,25.612413553554347,1
0.3996357925338092,47.18416317191988,-2.0867052849307632,-0.4325557388833911,36.70886075949208,-0.0005321940179384,0.0,1.3804186371314062,0.1586711408232804,0.0885714285714251,7,84.26954975737294,1
